map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_guardian,2v2_team_slayer,9,4,false,false
default_narrows,2v2_team_slayer,6,4,false,false
year2_snowbound_boundless,2v2_team_slayer,9,4,false,false
year2_the_pit_pitstop,2v2_team_slayer,8,4,false,false
sandbox_tundra,2v2_team_slayer,6,4,true,false
sandbox_vessel,2v2_team_slayer,6,4,true,false
default_guardian,2v2_team_br,5,4,false,false
default_narrows,2v2_team_br,4,4,false,false
year2_snowbound_boundless,2v2_team_br,5,2,false,false
year2_the_pit_pitstop,2v2_team_br,5,2,false,false
sandbox_tundra,2v2_team_br,4,4,true,false
sandbox_vessel,2v2_team_br,4,4,true,false
default_guardian,2v2_team_snipers,2,4,true,false
year2_snowbound_boundless,2v2_team_snipers,2,2,true,false
year2_the_pit_pitstop,2v2_team_snipers,2,2,true,false
default_guardian,2v2_team_ball,4,4,true,false
year2_snowbound_boundless,2v2_team_ball,4,2,true,false
year2_the_pit_pitstop,2v2_team_ball,4,2,true,false
default_guardian,2v2_team_hill,3,4,true,false
default_the_pit,2v2_team_hill,3,4,true,false
year2_snowbound_boundless,2v2_team_hill,3,2,true,false
