map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_cold_storage,10_min_slayer,7,5,false,false
default_assembly,10_min_slayer,7,5,false,false
default_citadel,10_min_slayer,7,5,false,false
default_heretic,10_min_slayer,7,5,false,false
default_cold_storage,10_min_slayer_br,6,5,false,false
default_assembly,10_min_slayer_br,6,5,false,false
default_citadel,10_min_slayer_br,6,5,false,false
default_heretic,10_min_slayer_br,6,5,false,false
default_cold_storage,ffa_rockets,3,5,false,false
default_assembly,ffa_rockets,3,5,false,false
default_citadel,ffa_rockets,3,5,false,false
default_heretic,ffa_rockets,3,5,false,false
default_cold_storage,rumble_swords,4,5,false,false
default_assembly,rumble_swords,4,5,false,false
default_citadel,rumble_swords,4,5,false,false
default_heretic,rumble_swords,4,5,false,false
default_cold_storage,fiesta_slayer,4,5,false,false
default_assembly,fiesta_slayer,4,5,false,false
default_citadel,fiesta_slayer,4,5,false,false
default_heretic,fiesta_slayer,4,5,false,false
inf_cold_storage_rigor_mortis,braaaains,3,5,false,false
inf_assembly_dismember,braaaains,3,5,false,false
default_cold_storage,rumble_oddball,4,5,false,false
default_assembly,rumble_oddball,4,5,false,false
default_citadel,rumble_oddball,4,5,false,false
default_heretic,rumble_oddball,4,5,false,false
default_cold_storage,rumble_crazy_king,5,5,false,false
default_assembly,rumble_crazy_king,5,5,false,false
default_citadel,rumble_crazy_king,5,5,false,false
default_heretic,rumble_crazy_king,5,5,false,false
