map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_sandbox,team_splasers,2,6,false,false
default_guardian,tug_of_war,1,6,false,false
default_sandbox,tug_of_war,1,8,false,false
default_sandbox,2flag_shotty,1,8,false,false
default_guardian,pit_of_joy,2,6,false,false
sandbox_sumogrande,team_sumo,6,8,false,false
sandbox_zeus,vip_runforcover,6,8,false,false
sandbox_utahmambo,1_side_assault_ninja,2,8,false,false
default_high_ground,1_side_assault_ninja,2,6,false,false
default_last_resort,1_side_assault_ninja,2,6,false,false
grifball_agla_sandbox,grifball,6,6,false,false
dodgeball_sandbox,dodgeball,3,6,false,false
GBL_chichenitza,grifball_mayan,6,6,false,false
default_sandbox,team_scuds,2,6,false,false
