map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_the_pit,2_rnd_territories,5,6,false,false
default_foundry,2_rnd_territories,5,6,false,false
default_high_ground,2_rnd_territories,5,6,false,false
default_narrows,2_rnd_territories,5,6,false,false
default_last_resort,2_rnd_territories,5,6,false,false
default_rats_nest,2_rnd_territories,3,6,false,false
default_ghost_town,2_rnd_territories,5,6,false,false
default_assembly,2_rnd_territories,5,6,false,false
default_sandbox,2_rnd_territories,3,6,false,false
default_citadel,2_rnd_territories,5,6,false,false
default_heretic,2_rnd_territories,5,6,false,false
default_longshore,2_rnd_territories,5,6,false,false
default_the_pit,2_rnd_territories_br,2,6,false,false
default_high_ground,2_rnd_territories_br,2,6,false,false
default_last_resort,2_rnd_territories_br,2,6,false,false
default_rats_nest,2_rnd_territories_br,2,6,false,false
default_standoff,2_rnd_territories_br,5,6,false,false
default_valhalla,2_rnd_territories_br,4,6,false,false
default_ghost_town,2_rnd_territories_br,3,6,false,false
default_assembly,2_rnd_territories_br,4,6,false,false
default_sandbox,2_rnd_territories_br,3,6,false,false
default_citadel,2_rnd_territories_br,5,6,false,false
default_heretic,2_rnd_territories_br,5,6,false,false
default_longshore,2_rnd_territories_br,5,6,false,false
default_snowbound,land_grab,5,6,false,false
default_the_pit,land_grab,5,6,false,false
default_foundry,land_grab,4,6,false,false
default_standoff,land_grab,4,6,false,false
default_ghost_town,land_grab,4,6,false,false
default_assembly,land_grab,5,6,false,false
default_sandbox,land_grab,5,6,false,false
default_citadel,land_grab,5,6,false,false
default_longshore,land_grab,5,6,false,false
default_snowbound,land_grab_br,2,6,false,false
default_the_pit,land_grab_br,2,6,false,false
default_foundry,land_grab_br,2,6,false,false
default_standoff,land_grab_br,2,6,false,false
default_valhalla,land_grab_br,5,6,false,false
default_ghost_town,land_grab_br,2,6,false,false
default_assembly,land_grab_br,2,6,false,false
default_sandbox,land_grab_br,3,6,false,false
default_longshore,land_grab_br,4,6,false,false
default_high_ground,lurkers,2,6,false,false
default_narrows,lurkers,2,6,false,false
default_standoff,lurkers,2,6,false,false
default_valhalla,lurkers,2,6,false,false
default_sandtrap,lurkers,2,6,false,false
default_ghost_town,lurkers,2,6,false,false
default_sandbox,lurkers,3,6,false,false
default_citadel,lurkers,3,6,false,false
default_longshore,lurkers,3,6,false,false
default_construct,team_crazy_king_TC,2,6,false,false
default_the_pit,team_crazy_king_TC,2,6,false,false
default_narrows,team_crazy_king_TC,2,6,false,false
default_high_ground,team_crazy_king_TC,2,6,false,false
default_standoff,team_crazy_king_TC,2,6,false,false
default_valhalla,team_crazy_king_TC,2,6,false,false
default_ghost_town,team_crazy_king_TC,2,6,false,false
default_assembly,team_crazy_king_TC,2,6,false,false
default_sandbox,team_crazy_king_TC,2,6,false,false
default_citadel,team_crazy_king_TC,2,6,false,false
default_heretic,team_crazy_king_TC,2,6,false,false
default_longshore,team_crazy_king_TC,2,6,false,false
