map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_guardian,team_swords,5,6,false,false
default_snowbound,team_swords,3,6,false,false
swat_pit,team_swords,4,6,false,false
default_construct,team_swords,3,6,false,false
default_cold_storage,team_swords,5,6,false,false
default_guardian,team_elim_swords,2,6,true,false
default_snowbound,team_elim_swords,2,6,true,false
swat_pit,team_elim_swords,3,6,true,false
default_construct,team_elim_swords,1,6,true,false
default_cold_storage,team_elim_swords,5,6,true,false
default_guardian,team_punchout,5,6,false,false
default_snowbound,team_punchout,3,6,false,false
swat_pit,team_punchout,5,6,false,false
default_construct,team_punchout,3,6,false,false
default_cold_storage,team_punchout,5,6,false,false
default_guardian,team_hammers,4,6,false,false
default_snowbound,team_hammers,2,6,false,false
swat_pit,team_hammers,4,6,false,false
default_construct,team_hammers,2,6,false,false
default_cold_storage,team_hammers,4,6,false,false
default_guardian,team_king_hammers,3,6,false,false
default_snowbound,team_king_hammers,2,6,false,false
swat_pit,team_king_hammers,3,6,false,false
default_construct,team_king_hammers,2,6,false,false
default_cold_storage,team_king_hammers,3,6,false,false
