map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_narrows,1_side_ctf,4,8,false,false
default_high_ground,1_side_ctf,4,6,false,false
default_valhalla,1_side_ctf,4,8,false,false
default_last_resort,1_side_ctf,4,8,false,false
default_narrows,multi_flag_ctf,7,8,false,false
default_valhalla,multi_flag_ctf,7,8,false,false
default_narrows,1_side_assault,3,8,false,false
default_high_ground,1_side_assault,3,6,false,false
default_valhalla,1_side_assault,3,8,false,false
default_last_resort,1_side_assault,3,8,false,false
default_narrows,neutral_assault,4,8,false,false
default_valhalla,neutral_assault,4,8,false,false
default_narrows,5v5_vip,1,8,true,false
default_high_ground,territories,3,8,false,false
default_valhalla,territories,3,8,false,false
default_last_resort,territories,3,8,false,false
default_narrows,land_grab,4,8,false,false
default_high_ground,lukems_1flag,6,6,false,false
default_last_resort,lukems_1flag,3,8,false,false
default_valhalla,multi_flag_ctf_br,6,8,false,false
default_narrows,multi_flag_ctf_br,6,8,false,false
default_valhalla,lukems_multi_flag,6,8,false,false
default_narrows,lukems_multi_flag,5,8,false,false
default_guardian,lukems_oddball,3,6,false,false
