map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_high_ground,team_slayer,5,12,false,false
default_last_resort,team_slayer,5,12,false,false
default_valhalla,team_slayer,5,12,false,false
default_high_ground,team_oddball,2,12,false,false
default_last_resort,team_oddball,2,12,false,false
default_valhalla,team_oddball,2,12,false,true
default_high_ground,team_crazy_king,2,12,false,false
default_last_resort,team_crazy_king,2,12,false,false
default_valhalla,team_crazy_king,2,12,false,false
default_high_ground,2v2_vip,2,12,false,false
default_last_resort,2v2_vip,2,12,false,false
default_valhalla,2v2_vip,2,12,false,false
default_high_ground,2v2_team_swords,2,12,true,false
default_last_resort,2v2_team_swords,2,12,true,false
default_valhalla,2v2_team_swords,2,12,true,false
default_high_ground,2v2_team_hammers,2,12,true,false
default_last_resort,2v2_team_hammers,2,12,true,false
default_valhalla,2v2_team_hammers,2,12,true,false
