map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_sandbox,5v5_team_slayer,5,2,false,false
atlas_reminiscent,5v5_team_slayer,4,6,true,false
default_sandbox,team_slayer_br,6,2,false,false
atlas_pantheon,team_slayer_br,4,6,true,false
sandbox_utahmambo,1_side_ctf,2,6,true,false
sandbox_utahmambo,1_side_ctf_br,2,6,true,false
atlas_crypticfatev5,multi_flag_ctf,3,6,true,false
default_sandbox,multi_flag_ctf_br,3,6,false,false
sandbox_punishment,multi_flag_ctf_br,3,6,false,false
atlas_borderline,multi_flag_ctf_br,2,6,true,false
atlas_neoshov2,multi_flag_ctf_br,2,6,true,false
sandbox_utahmambo,1_side_assault,2,6,true,false
default_sandbox,neutral_assault,3,6,false,false
sandbox_punishment,neutral_assault,3,6,true,false
