map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_guardian,turkey_oddball,5,2,false,false
year2_snowbound_boundless,turkey_oddball,5,2,false,false
year2_the_pit_pitstop,turkey_oddball,5,2,false,false
default_guardian,turkey_boxingdaybrawl,5,2,false,false
year2_snowbound_boundless,turkey_boxingdaybrawl,5,2,false,false
year2_the_pit_pitstop,turkey_boxingdaybrawl,5,2,false,false
default_guardian,turkey_swords,5,2,false,false
year2_snowbound_boundless,turkey_swords,5,2,false,false
year2_the_pit_pitstop,turkey_swords,5,2,false,false
inf_guardian_tree_rot,turkey_infection,5,2,false,false
inf_pit_charnel_pit,turkey_infection,5,2,false,false
default_guardian,turkey_fiesta,5,2,false,false
year2_snowbound_boundless,turkey_fiesta,5,2,false,false
year2_the_pit_pitstop,turkey_fiesta,5,2,false,false
