map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_foundry,rumble_slayer,6,6,false,false
foundry_anvil,rumble_slayer,7,6,false,false
default_rats_nest,rumble_slayer,7,6,false,false
default_standoff,rumble_slayer,7,6,false,false
default_blackout,rumble_slayer,10,6,false,false
default_ghost_town,rumble_slayer,10,6,false,false
default_cold_storage,rumble_slayer,10,6,false,false
default_foundry,10_min_slayer_br,5,6,false,false
foundry_anvil,10_min_slayer_br,7,6,false,false
default_rats_nest,10_min_slayer_br,8,8,false,false
default_standoff,10_min_slayer_br,8,8,false,false
default_blackout,10_min_slayer_br,8,6,false,false
default_ghost_town,10_min_slayer_br,8,6,false,false
default_cold_storage,10_min_slayer_br,8,6,false,false
default_foundry,ffa_rockets,3,6,false,false
foundry_anvil,ffa_rockets,3,6,false,false
default_rats_nest,ffa_rockets,4,8,false,false
default_standoff,ffa_rockets,4,8,false,false
default_blackout,ffa_rockets,4,6,false,false
default_ghost_town,ffa_rockets,4,6,false,false
default_cold_storage,ffa_rockets,4,6,false,false
default_foundry,rumble_swords,1,6,true,false
foundry_anvil,rumble_swords,1,6,true,false
default_blackout,rumble_swords,1,6,true,false
default_ghost_town,rumble_swords,1,6,true,false
default_cold_storage,rumble_swords,1,6,true,false
default_foundry,rumble_hammers,1,6,true,false
foundry_anvil,rumble_hammers,1,6,true,false
default_blackout,rumble_hammers,1,6,true,false
default_ghost_town,rumble_hammers,1,6,true,false
default_cold_storage,rumble_hammers,1,6,true,false
default_blackout,rumble_oddball,5,6,false,false
default_ghost_town,rumble_oddball,5,6,false,false
default_cold_storage,rumble_oddball,2,6,false,false
default_blackout,rumble_crazy_king,2,6,true,false
default_ghost_town,rumble_crazy_king,2,6,true,false
default_cold_storage,rumble_crazy_king,2,6,true,false
inf_foundry_haunted_manor,braaaains,4,6,false,false
inf_rats_nest_bubonic,braaaains,4,6,false,false
inf_blackout_deadlock,braaaains,4,6,false,false
inf_ghost_town_ghoul_town,braaaains,4,6,false,false
inf_cold_storage_rigor_mortis,braaaains,4,6,false,false
