map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_assembly,5_min_slayer,1,1,false,false
default_avalanche,5_min_slayer,1,14,false,false
default_blackout,5_min_slayer,1,1,false,false
default_citadel,5_min_slayer,1,1,false,false
default_cold_storage,5_min_slayer,1,1,false,false
default_construct,5_min_slayer,1,1,false,false
default_ghost_town,5_min_slayer,1,4,false,false
default_guardian,5_min_slayer,1,1,false,false
default_heretic,5_min_slayer,1,1,false,false
default_high_ground,5_min_slayer,1,5,false,false
default_isolation,5_min_slayer,1,1,false,false
default_last_resort,5_min_slayer,1,14,false,false
default_longshore,5_min_slayer,1,12,false,false
default_orbital,5_min_slayer,1,5,false,false
default_rats_nest,5_min_slayer,1,12,false,false
default_sandbox,5_min_slayer,1,5,false,false
default_sandtrap,5_min_slayer,1,15,false,false
default_snowbound,5_min_slayer,1,1,false,false
default_standoff,5_min_slayer,1,7,false,false
default_the_pit,5_min_slayer,1,1,false,false
default_valhalla,5_min_slayer,1,14,false,false
default_assembly,5_min_crazy_king,1,1,false,false
default_blackout,5_min_crazy_king,1,1,false,false
default_citadel,5_min_crazy_king,1,1,false,false
default_cold_storage,5_min_crazy_king,1,1,false,false
default_construct,5_min_crazy_king,1,1,false,false
default_ghost_town,5_min_crazy_king,1,3,false,false
default_guardian,5_min_crazy_king,1,1,false,false
default_heretic,5_min_crazy_king,1,1,false,false
default_high_ground,5_min_crazy_king,1,3,false,false
default_isolation,5_min_crazy_king,1,3,false,false
default_longshore,5_min_crazy_king,1,6,false,false
default_orbital,5_min_crazy_king,1,4,false,false
default_snowbound,5_min_crazy_king,1,1,false,false
default_the_pit,5_min_crazy_king,1,1,false,false
default_assembly,5_min_oddball,1,1,false,false
default_blackout,5_min_oddball,1,1,false,false
default_citadel,5_min_oddball,1,1,false,false
default_cold_storage,5_min_oddball,1,1,false,false
default_construct,5_min_oddball,1,1,false,false
default_ghost_town,5_min_oddball,1,4,false,false
default_guardian,5_min_oddball,1,1,false,false
default_heretic,5_min_oddball,1,1,false,false
default_high_ground,5_min_oddball,1,1,false,false
default_isolation,5_min_oddball,1,1,false,false
default_orbital,5_min_oddball,1,1,false,false
default_snowbound,5_min_oddball,1,1,false,false
default_the_pit,5_min_oddball,1,1,false,false
