map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_narrows,multi_flag_ctf,8,6,false,false
default_sandbox,multi_flag_ctf,8,6,false,true
sandbox_vindictive,multi_flag_ctf,8,6,false,true
sandbox_punishment,multi_flag_ctf,8,6,false,true
default_narrows,multi_flag_ctf_br,4,6,false,false
default_valhalla,multi_flag_ctf_br,5,6,false,false
default_sandbox,multi_flag_ctf_br,8,6,false,true
sandbox_vindictive,multi_flag_ctf_br,8,6,false,true
default_high_ground,1_side_ctf,8,6,false,false
default_narrows,1_side_ctf,2,6,false,false
default_last_resort,1_side_ctf,8,6,false,false
sandbox_utahmambo,1_side_ctf,7,6,false,true
default_high_ground,1_side_ctf_br,8,6,false,false
default_last_resort,1_side_ctf_br,8,6,false,false
default_narrows,2_bomb_assault,4,6,true,false
default_high_ground,1_side_assault,5,6,true,false
default_last_resort,1_side_assault,5,6,true,false
default_valhalla,1_side_assault,3,6,true,false
sandbox_utahmambo,1_side_assault,6,6,true,true
default_narrows,neutral_assault,2,6,true,false
default_guardian,team_oddball,5,6,true,false
default_guardian,team_crazy_king,5,6,true,false
