map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_rats_nest,brawl_slayer,10,4,false,false
default_standoff,brawl_slayer,10,4,false,false
default_avalanche,brawl_slayer,16,4,false,false
default_ghost_town,brawl_slayer,16,4,false,false
ffa_sandtrap,brawl_slayer,6,4,false,false
default_assembly,brawl_slayer,6,4,false,false
default_orbital,brawl_slayer,3,4,true,false
default_sandbox,brawl_slayer,16,4,false,false
sandbox_vindictive,brawl_slayer,10,4,false,false
default_longshore,brawl_slayer,9,4,false,false
default_rats_nest,brawl_shotty_snipers,2,4,true,false
default_ghost_town,brawl_shotty_snipers,3,4,true,false
default_orbital,brawl_shotty_snipers,3,4,true,false
default_sandbox,brawl_shotty_snipers,0,4,true,false
sniper_longshore,brawl_shotty_snipers,3,4,true,false
default_rats_nest,brawl_rockets,2,4,false,false
default_standoff,brawl_rockets,2,4,false,false
default_avalanche,brawl_rockets,2,4,false,false
default_ghost_town,brawl_rockets,4,4,false,false
ffa_sandtrap,brawl_rockets,1,4,false,false
default_assembly,brawl_rockets,1,4,false,false
default_orbital,brawl_rockets,1,4,true,false
default_sandbox,brawl_rockets,4,4,false,false
sandbox_vindictive,brawl_rockets,3,4,false,false
default_longshore,brawl_rockets,4,4,false,false
default_rats_nest,brawl_mosh_pit,2,4,false,false
default_standoff,brawl_mosh_pit,2,4,false,false
default_avalanche,brawl_mosh_pit,3,4,false,false
default_ghost_town,brawl_mosh_pit,3,4,false,false
ffa_sandtrap,brawl_mosh_pit,1,4,false,false
default_assembly,brawl_mosh_pit,1,4,false,false
default_orbital,brawl_mosh_pit,2,4,true,false
default_sandbox,brawl_mosh_pit,3,4,false,false
default_rats_nest,brawl_laser_tag,2,4,false,false
default_standoff,brawl_laser_tag,2,4,false,false
default_avalanche,brawl_laser_tag,3,4,false,false
default_ghost_town,brawl_laser_tag,3,4,false,false
ffa_sandtrap,brawl_laser_tag,1,4,false,false
default_orbital,brawl_laser_tag,3,4,true,false
default_sandbox,brawl_laser_tag,0,4,false,false
default_longshore,brawl_laser_tag,4,4,false,false
default_standoff,brawl_snipers,2,4,false,false
default_avalanche,brawl_snipers,3,4,false,false
ffa_sandtrap,brawl_snipers,1,4,false,false
default_orbital,brawl_snipers,3,4,true,false
default_sandbox,brawl_snipers,0,4,false,false
