map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
atlas_paranoiav11,team_slayer,1,6,true,false
atlas_tartarus,team_slayer,1,6,false,false
atlas_reminiscent,team_slayer,1,6,false,false
atlas_requiem,team_slayer,1,6,false,false
atlas_topple,team_slayer,1,6,false,false
atlas_breakdown,team_slayer,1,6,false,false
atlas_elysium,team_slayer,1,6,false,false
atlas_fortress,team_slayer,1,6,false,false
atlas_backdraftv1,team_slayer,1,6,false,false
atlas_emperor,team_slayer,1,6,false,false
atlas_apex,team_slayer,1,6,false,false
atlas_conduction,team_slayer,1,6,false,false
atlas_regicide,team_slayer,1,6,false,false
atlas_stonehengev03a,team_slayer_br,1,6,false,false
atlas_workplacebravo,team_slayer_br,1,6,false,false
atlas_pivotal,team_slayer_br,1,6,false,false
atlas_iz9courtyard,team_slayer_br,1,6,false,false
atlas_pantheon,team_slayer_br,1,6,false,false
atlas_actuality-break,multi_flag_ctf,1,6,true,false
atlas_salvation,multi_flag_ctf,1,6,false,false
atlas_lotus,multi_flag_ctf,1,6,false,false
atlas_sandtowers,multi_flag_ctf,1,6,false,false
atlas_havenv5,multi_flag_ctf,1,6,false,false
atlas_chimerav13,multi_flag_ctf,1,6,false,false
atlas_crypticfatev5,multi_flag_ctf,1,6,false,false
atlas_tribalwarv25,multi_flag_ctf,1,6,false,false
atlas_borderline,multi_flag_ctf_br,1,6,false,false
atlas_deity,multi_flag_ctf_br,0,6,false,false
atlas_neoshov2,multi_flag_ctf_br,1,6,false,false
atlas_gauntlet,multi_flag_ctf_br,1,6,false,false
atlas_collonade,multi_flag_ctf_br,1,6,false,false
atlas_ravinia,1_side_ctf,1,6,false,false
atlas_eightygrit,1_side_ctf,1,6,false,false
atlas_synapsev3,1_side_ctf,1,6,false,false
atlas_renovation,1_side_ctf,1,6,false,false
atlas_subversive,1_side_ctf,1,6,false,false
