map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_the_pit,big_team_multiflag,5,8,false,false
default_isolation,big_team_multiflag,3,8,false,false
default_narrows,big_team_multiflag,3,8,false,false
default_orbital,big_team_multiflag,5,8,false,false
default_sandbox,big_team_multiflag,7,8,false,false
default_valhalla,big_team_multiflag_tanks,5,8,false,false
default_standoff,big_team_multiflag_tanks,5,8,false,false
default_avalanche,big_team_multiflag_tanks,7,8,false,false
default_the_pit,big_team_1_flag,3,6,false,false
default_high_ground,big_team_1_flag,7,6,false,false
default_narrows,big_team_1_flag,2,6,false,false
default_last_resort,big_team_1_flag,8,6,false,false
default_standoff,big_team_1_flag_tanks,5,6,false,false
default_ghost_town,big_team_1_flag,7,6,false,false
default_avalanche,big_team_1_flag_tanks,7,6,false,false
default_orbital,big_team_1_flag,5,6,false,false
default_sandbox,big_team_1_flag,7,6,false,false
sandbox_utahmambo,big_team_1_flag,7,6,false,false
default_longshore,big_team_1_flag,7,6,false,false
heavy_valhalla,two_flag_heavy,7,8,false,false
heavy_standoff,two_flag_heavy,7,8,false,false
heavy_avalanche,two_flag_heavy,7,8,false,false
