map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_the_pit,ffa_rockets,4,6,false,false
default_standoff,ffa_rockets,3,6,false,false
default_ghost_town,ffa_rockets,6,6,false,false
default_blackout,ffa_rockets,7,6,false,false
duel_construct,ffa_rockets,7,6,false,false
default_isolation,ffa_rockets,2,6,false,false
default_foundry,ffa_rockets,4,6,false,false
default_snowbound,ffa_rockets,4,6,false,false
default_rats_nest,ffa_rockets,5,6,false,false
default_the_pit,ffa_rocket_snipers,2,6,true,false
default_standoff,ffa_rocket_snipers,3,6,true,false
default_ghost_town,ffa_rocket_snipers,3,6,true,false
default_blackout,ffa_rocket_snipers,3,6,true,false
duel_construct,ffa_rocket_snipers,3,6,true,false
default_isolation,ffa_rocket_snipers,1,6,true,false
default_foundry,ffa_rocket_snipers,2,6,true,false
default_snowbound,ffa_rocket_snipers,2,6,true,false
default_rats_nest,ffa_rocket_snipers,3,6,true,false
default_the_pit,ffa_rocket_lasers,2,6,true,false
default_standoff,ffa_rocket_lasers,3,6,true,false
default_ghost_town,ffa_rocket_lasers,3,6,true,false
default_blackout,ffa_rocket_lasers,3,6,true,false
duel_construct,ffa_rocket_lasers,3,6,true,false
default_isolation,ffa_rocket_lasers,1,6,true,false
default_foundry,ffa_rocket_lasers,2,6,true,false
default_snowbound,ffa_rocket_lasers,2,6,true,false
default_rats_nest,ffa_rocket_lasers,3,6,true,false
default_standoff,ffa_rocket_oddball,2,6,false,false
default_ghost_town,ffa_rocket_oddball,4,6,false,false
default_blackout,ffa_rocket_oddball,5,6,false,false
duel_construct,ffa_rocket_oddball,4,6,false,false
default_isolation,ffa_rocket_oddball,1,6,false,false
default_foundry,ffa_rocket_oddball,3,6,false,false
default_snowbound,ffa_rocket_oddball,3,6,false,false
default_the_pit,ffa_rocket_hill,3,6,false,false
default_ghost_town,ffa_rocket_hill,3,6,false,false
default_blackout,ffa_rocket_hill,4,6,false,false
default_isolation,ffa_rocket_hill,2,6,false,false
default_foundry,ffa_rocket_hill,3,6,false,false
default_rats_nest,ffa_rocket_hill,5,6,false,false
